region,time,spei_true,spei_pred_persistence
SADC,2003-10-01,-0.0026906891725957394,-0.4203934371471405
SADC,2003-11-01,-0.33064770698547363,-0.0026906891725957394
SADC,2003-12-01,-0.5484693050384521,-0.33064770698547363
SADC,2004-01-01,-0.33385321497917175,-0.5484693050384521
SADC,2004-02-01,-0.0764511376619339,-0.33385321497917175
SADC,2004-03-01,0.20754988491535187,-0.0764511376619339
SADC,2004-04-01,0.2556767165660858,0.20754988491535187
SADC,2004-05-01,0.1149594709277153,0.2556767165660858
SADC,2004-06-01,-0.029878344386816025,0.1149594709277153
SADC,2004-07-01,-0.6262970566749573,-0.029878344386816025
SADC,2004-08-01,-0.516201913356781,-0.6262970566749573
SADC,2004-09-01,-0.42340612411499023,-0.516201913356781
SADC,2004-10-01,-0.015157870016992092,-0.42340612411499023
SADC,2004-11-01,-0.25768500566482544,-0.015157870016992092
SADC,2004-12-01,-0.2221050262451172,-0.25768500566482544
SADC,2005-01-01,-0.1970823109149933,-0.2221050262451172
SADC,2005-02-01,-0.24654532968997955,-0.1970823109149933
SADC,2005-03-01,-0.48322737216949463,-0.24654532968997955
SADC,2005-04-01,-0.58009934425354,-0.48322737216949463
SADC,2005-05-01,-0.4049627482891083,-0.58009934425354
SADC,2005-06-01,-0.5057089924812317,-0.4049627482891083
SADC,2005-07-01,-1.1832220554351807,-0.5057089924812317
SADC,2005-08-01,-1.599686861038208,-1.1832220554351807
SADC,2005-09-01,-1.487716555595398,-1.599686861038208
SADC,2005-10-01,-1.3026511669158936,-1.487716555595398
SADC,2005-11-01,-0.7382792830467224,-1.3026511669158936
SADC,2005-12-01,-0.48402389883995056,-0.7382792830467224
